0,0,0,-0.11333950541674367,-100.60719749304876,1176.27
1,0,1,8.901584908470749,-100.27378863890375,1175.63
2,0,2,17.91835924974647,-99.92329748164455,1176.07
3,0,3,26.935911378813927,-99.53483730278924,1177.47
4,0,4,35.952988809734066,-99.07818451526053,1179.67
5,0,5,44.96797108012631,-98.50276156825447,1182.4
6,0,6,53.978414689815075,-97.7107328320998,1185.4
7,0,7,62.979582902610964,-96.47739191329225,1188.38
8,0,8,71.95865886853645,-94.13538834878658,1191.07
9,0,9,80.85470022472208,-87.4291807725879,1193.26
10,0,10,87.89565537214308,-7.475059772952212,1194.8
11,0,11,80.63390752961226,66.5445386681966,1195.61
12,0,12,71.74184134352356,73.01181256684988,1195.71
13,0,13,62.77572224645359,75.30739816575615,1195.2
14,0,14,53.79311165763263,76.52425100790728,1194.25
15,0,15,44.80595557791902,77.30853430954316,1193.06
16,0,16,35.81831455477434,77.87964057699378,1191.87
17,0,17,26.83193882417341,78.33355445866532,1190.93
18,0,18,17.847636055985575,78.72008852417468,1190.44
19,0,19,8.865845089865012,79.06905654924897,1190.57
20,0,20,-0.11323522496998198,79.40111302593832,1191.39
21,0,21,-9.089520124804588,79.73327878565438,1192.92
22,0,22,-18.06303460919839,80.08256782961965,1195.1
23,0,23,-27.03376579150541,80.46968929139763,1197.76
24,0,24,-36.001623171719146,80.92453890898547,1200.71
25,0,25,-44.96619864603669,81.49710683691846,1203.67
26,0,26,-53.92635498796124,82.283746553818,1206.37
27,0,27,-62.87861904629983,83.50467701890364,1208.54
28,0,28,-71.81178931081367,85.80852031651644,1209.94
29,0,29,-80.66887809816272,92.29925591496873,1210.38
30,0,30,-87.8956758627106,166.28150175909403,1209.75
31,0,31,-80.88875554792376,-113.82788923544386,1208.04
32,0,32,-72.02779404331531,-107.09740716693496,1205.32
33,0,33,-63.081796683540205,-104.74696831880432,1201.74
34,0,34,-54.11113551067218,-103.50948830535975,1197.56
35,0,35,-45.127876053880065,-102.71507583318473,1193.04
36,0,36,-36.13611301157128,-102.13817073512878,1188.53
37,0,37,-27.137728100862173,-101.6805753814946,1184.33
38,0,38,-18.133867085986004,-101.2915209761815,1180.74
39,0,39,-9.125447773612501,-100.94070880003132,1178
40,1,0,4.393829530331114,-80.44151476107133,1175.81
41,1,1,13.409804312587122,-80.1018494536466,1175.72
42,1,2,22.427110554844457,-79.73539614429707,1176.66
43,1,3,31.444596089567508,-79.3175251708757,1178.49
44,1,4,40.4608658506183,-78.80981671930114,1180.98
45,1,5,49.47396981898878,-78.14323806763208,1183.89
46,1,6,58.480639749161114,-77.17318045076102,1186.91
47,1,7,67.47344439531832,-75.52799278538005,1189.78
48,1,8,76.427057416018,-71.86190923894321,1192.24
49,1,9,85.13070600366272,-55.09249367552503,1194.12
50,1,10,84.92331413970444,75.00375527601406,1195.29
51,1,11,76.20651743790745,90.80210576965861,1195.74
52,1,12,67.2623300782624,94.37443130935868,1195.52
53,1,13,58.28541928230381,95.99321346340838,1194.77
54,1,14,49.299765844207606,96.95225398514822,1193.67
55,1,15,40.31205993426581,97.61315674961699,1192.45
56,1,16,31.324897024363032,98.11747059717405,1191.36
57,1,17,22.339492888171534,98.53308077798016,1190.62
58,1,18,13.356410162524194,98.89784020041552,1190.42
59,1,19,4.375959194141422,99.23609848887124,1190.89
60,1,20,-4.601719571211969,99.56616055032292,1192.07
61,1,21,-13.576623999101868,99.90462374445374,1193.94
62,1,22,-22.548749393773214,100.26983395937432,1196.38
63,1,23,-31.518068434469335,100.68618180061078,1199.22
64,1,24,-40.48435828626855,101.1916704407051,1202.2
65,1,25,-49.44697008119972,101.85441735624977,1205.07
66,1,26,-58.40384793232266,102.8165109725486,1207.54
67,1,27,-67.34903249958654,104.44094852323107,1209.35
68,1,28,-76.25921234735411,108.02634021481337,1210.29
69,1,29,-84.93990466919841,123.87580784420629,1210.2
70,1,30,-85.14632664629454,-106.20202400825964,1209.03
71,1,31,-76.47888489144006,-89.37924076176155,1206.8
72,1,32,-67.55939549583377,-85.69972906341648,1203.62
73,1,33,-58.59845368215466,-84.04879037875436,1199.71
74,1,34,-49.6207403389686,-83.07564551637844,1195.32
75,1,35,-40.63291490071633,-82.40720222306598,1190.77
76,1,36,-31.637668461930843,-81.89831214876502,1186.37
77,1,37,-22.6364217019595,-81.47968302434576,1182.44
78,1,38,-13.63017438974206,-81.11278575270019,1179.25
79,1,39,-4.619796520624054,-80.77290870941118,1177
80,2,0,-0.11333950541674367,-60.60719865667708,1176.27
81,2,1,8.901584908470749,-60.27378980253207,1175.63
82,2,2,17.91835924974647,-59.923298645272865,1176.07
83,2,3,26.935911378813927,-59.53483846641756,1177.47
84,2,4,35.952988809734066,-59.07818567888885,1179.67
85,2,5,44.96797108012631,-58.50276273188279,1182.4
86,2,6,53.978414689815075,-57.710733995728106,1185.4
87,2,7,62.979582902610964,-56.47739307692056,1188.38
88,2,8,71.95865886853645,-54.13538609732031,1191.07
89,2,9,80.85470022472208,-47.4291853513108,1193.26
90,2,10,87.89565537214308,32.52493735587218,1194.8
91,2,11,80.63390752961226,106.54453750456827,1195.61
92,2,12,71.74184134352356,113.01181140322157,1195.71
93,2,13,62.77572224645359,115.30739017193866,1195.2
94,2,14,53.79311165763263,116.52424301408979,1194.25
95,2,15,44.80595557791902,117.30852631572567,1193.06
96,2,16,35.81831455477434,117.87963941336547,1191.87
97,2,17,26.83193882417341,118.33354646484783,1190.93
98,2,18,17.847636055985575,118.72009419073554,1190.44
99,2,19,8.865845089865012,119.06904855543148,1190.57
