0,201
0,228
0,161
0,187
1,94
1,55
1,340
1,12
2,134
2,301
2,263
2,66
3,147
3,223
3,289
3,66
4,70
4,316
4,159
4,263
5,328
5,249
5,237
5,182
6,59
6,158
6,345
6,58
7,220
7,18
7,60
7,127
8,61
8,168
8,344
8,182
9,319
9,34
9,309
9,268
10,86
10,203
10,179
10,141
11,87
11,256
11,151
11,176
12,38
12,256
12,176
13,200
13,240
13,325
13,136
14,300
14,65
14,53
14,211
15,248
15,290
15,213
15,83
16,134
16,82
16,95
16,251
17,67
17,224
17,330
17,144
18,222
18,181
18,20
19,346
19,180
19,44
19,183
20,208
20,345
20,45
21,246
21,74
21,321
21,179
22,242
22,191
22,281
22,232
23,256
23,179
23,113
23,64
24,175
24,269
24,217
24,189
25,203
25,163
25,336
25,26
26,176
26,202
26,163
27,107
27,67
27,188
27,225
28,107
28,225
28,80
28,53
29,261
29,251
29,275
29,132
30,288
30,195
30,146
30,170
31,82
31,223
31,250
31,315
32,236
32,194
32,69
32,247
33,258
33,346
33,34
33,167
34,86
34,115
35,255
35,46
35,153
35,192
36,254
36,138
36,280
36,190
37,63
37,88
37,295
37,216
38,338
38,164
38,214
39,51
39,54
39,338
39,266
40,198
40,107
40,211
40,118
41,239
41,302
41,264
41,92
42,96
42,225
42,316
42,122
43,275
43,260
43,236
43,196
44,209
44,96
44,222
45,98
45,208
45,344
46,194
46,73
46,152
47,178
47,282
47,48
47,207
48,349
48,204
48,333
49,165
49,191
49,255
49,334
50,51
50,243
50,281
50,214
51,242
51,187
52,174
52,278
52,79
52,279
53,241
53,215
54,263
54,107
54,339
55,174
55,222
55,287
56,159
56,119
56,70
56,108
57,300
57,85
57,276
57,58
58,210
58,287
59,194
59,221
59,209
60,73
60,167
60,124
61,205
61,75
61,229
62,257
62,256
62,113
62,294
63,101
63,255
63,139
64,203
64,294
64,65
65,173
65,76
66,328
66,78
67,118
67,237
68,314
68,106
68,211
68,339
69,94
69,84
69,95
70,221
70,261
71,246
71,259
71,286
71,234
72,140
72,298
72,111
72,232
73,244
73,272
74,334
74,231
74,192
75,308
75,142
75,320
76,215
76,294
76,115
77,78
77,90
77,279
77,267
78,226
78,240
79,117
79,303
79,119
80,251
80,340
80,91
81,133
81,172
81,145
81,160
82,184
82,160
83,85
83,146
83,247
84,121
84,258
84,262
85,87
85,137
86,272
86,97
87,127
87,309
88,270
88,153
88,164
89,114
89,254
89,154
89,322
90,116
90,266
90,102
91,265
91,277
91,130
92,224
92,253
92,173
93,170
93,120
93,314
93,133
94,342
94,199
95,248
95,136
96,122
96,298
97,312
97,298
97,150
98,99
98,232
98,113
99,348
99,285
99,180
100,205
100,284
100,218
100,220
101,283
101,270
101,295
102,127
102,142
102,154
103,116
103,129
103,252
103,278
104,306
104,331
104,320
104,130
105,278
105,305
105,157
105,131
106,170
106,303
106,184
108,199
108,238
108,187
109,273
109,149
109,236
109,123
110,325
110,340
110,258
110,260
111,137
111,247
111,165
112,257
112,309
112,270
112,126
113,232
114,307
114,244
114,151
115,139
115,192
116,292
116,143
117,157
117,143
117,343
118,252
118,169
119,341
119,120
120,287
120,313
121,327
121,275
121,147
122,135
122,262
123,124
123,138
123,287
124,246
124,178
125,206
125,271
125,272
125,321
126,258
126,127
126,220
128,243
128,280
128,332
128,305
129,130
129,265
129,304
130,155
131,210
131,185
131,250
132,292
132,277
132,143
133,276
133,135
134,148
134,185
135,148
135,175
136,162
136,176
137,162
137,163
138,191
138,152
139,269
139,245
140,216
140,179
140,245
141,293
141,156
141,155
142,168
142,267
143,317
144,302
144,330
144,183
145,239
145,276
145,315
146,303
146,212
147,299
147,274
148,313
148,324
149,177
149,188
149,150
150,164
150,245
151,282
151,308
152,190
152,334
153,204
153,219
154,319
154,268
155,180
155,344
156,169
156,194
156,344
157,317
157,318
158,171
158,185
158,343
159,326
159,249
160,328
160,184
161,288
161,224
161,337
162,325
162,310
163,202
164,349
165,324
165,348
166,323
166,320
166,332
166,168
167,230
167,204
168,319
169,181
169,318
170,182
171,327
171,301
171,341
172,226
172,184
172,200
173,326
173,175
174,225
174,187
175,228
177,335
177,283
177,205
178,217
178,321
180,231
181,233
181,343
182,235
