0,714
0,38
0,380
0,419
1,119
1,39
1,602
1,419
2,377
2,343
2,413
2,36
3,532
3,335
3,494
3,608
4,453
4,296
4,255
4,48
5,125
5,410
5,418
5,291
6,127
6,51
6,205
6,570
7,651
7,449
7,602
7,87
8,325
8,211
8,446
8,565
9,527
9,417
9,206
9,610
10,252
10,295
10,451
10,695
11,16
11,164
11,524
11,690
12,453
12,174
12,47
12,654
13,413
13,250
13,321
13,282
14,214
14,21
14,250
14,647
15,319
15,654
15,242
15,203
16,489
16,136
16,661
17,449
17,694
17,364
17,690
18,281
18,704
18,93
18,442
19,440
19,364
19,443
19,658
20,619
20,699
20,22
20,318
21,705
21,60
21,139
22,517
22,273
22,696
23,701
23,474
23,360
23,353
24,469
24,666
24,111
24,184
25,142
25,660
25,702
25,389
26,387
26,317
26,61
26,594
27,29
27,112
27,270
27,397
28,104
28,149
28,585
28,315
29,272
29,66
29,191
30,464
30,432
30,356
30,306
31,153
31,516
31,272
31,714
32,705
32,36
32,226
32,503
33,74
33,37
33,195
33,70
34,553
34,469
34,263
34,305
35,636
35,717
35,80
35,147
36,156
36,262
37,423
37,678
37,716
38,638
38,263
38,338
39,501
39,639
39,714
40,536
40,121
40,381
40,684
41,161
41,295
41,716
41,46
42,383
42,499
42,450
42,648
43,89
43,452
43,502
43,342
44,129
44,682
44,687
44,291
45,460
45,448
45,533
45,420
46,288
46,212
46,642
47,645
47,94
47,572
48,367
48,329
48,573
49,614
49,696
49,577
49,576
50,293
50,577
50,655
50,652
51,411
51,128
51,210
52,175
52,93
52,412
52,689
53,57
53,167
53,524
53,693
54,61
54,485
54,92
54,487
55,569
55,370
55,698
55,62
56,93
56,481
56,176
56,443
57,134
57,696
57,363
58,99
58,479
58,100
58,284
59,697
59,406
59,144
59,133
60,398
60,698
60,356
61,664
61,323
62,663
62,391
62,358
63,273
63,478
63,519
63,559
64,479
64,477
64,229
64,516
65,510
65,587
65,394
65,320
66,631
66,359
66,387
67,436
67,356
67,310
67,230
68,595
68,552
68,110
68,315
69,152
69,552
69,103
69,388
70,186
70,389
70,674
71,670
71,355
71,591
71,677
72,158
72,471
72,546
72,511
73,426
73,312
73,547
73,273
74,679
74,152
74,503
75,586
75,379
75,382
75,584
76,81
76,681
76,151
76,678
77,377
77,118
77,121
77,457
78,378
78,418
78,340
78,539
79,461
79,115
79,117
79,199
80,422
80,457
80,81
81,375
81,460
82,88
82,580
82,378
82,334
83,336
83,421
83,494
83,570
84,456
84,648
84,644
84,162
85,408
85,457
85,368
85,380
86,329
86,567
86,369
86,454
87,615
87,88
87,334
88,450
88,123
89,613
89,244
89,686
90,414
90,133
90,327
90,536
91,494
91,647
91,689
91,563
92,657
92,407
92,169
93,248
94,440
94,168
94,247
95,411
95,289
95,522
95,133
96,699
96,284
96,403
96,292
97,410
97,482
97,565
97,440
98,558
98,365
98,102
98,519
99,136
99,360
99,561
100,561
100,145
100,137
101,142
101,405
101,478
101,220
102,595
102,181
102,147
103,104
103,669
103,593
104,353
104,399
105,517
105,555
105,228
105,633
106,225
106,554
106,396
106,112
107,477
107,316
107,478
107,557
108,226
108,628
108,231
108,671
109,518
109,549
109,588
109,265
110,143
110,347
110,385
111,627
111,593
111,386
112,671
112,392
113,345
113,270
113,190
113,553
114,228
114,543
114,198
114,718
115,306
115,500
115,197
116,389
116,428
116,349
116,235
117,156
117,196
117,719
118,713
118,455
118,508
119,377
119,457
119,123
120,124
120,241
120,506
120,496
121,535
121,161
122,167
122,540
122,155
122,124
123,199
123,538
124,531
124,452
125,253
125,612
125,288
126,287
126,694
126,539
126,416
127,409
127,454
127,566
128,685
128,290
128,566
129,408
129,453
129,447
130,284
130,249
130,210
130,491
131,605
131,332
131,651
131,132
132,331
132,405
132,178
133,652
134,525
134,207
134,405
135,365
135,324
135,254
135,326
136,141
136,176
137,215
137,526
137,220
138,488
138,182
138,177
138,484
139,215
139,213
139,144
140,477
140,438
140,214
140,523
141,524
141,438
141,514
142,599
142,221
143,477
143,708
143,223
144,230
144,558
145,270
145,637
145,190
146,351
146,480
146,389
146,597
147,265
147,266
148,223
148,352
148,551
148,354
149,432
149,308
149,664
150,468
150,507
150,343
150,475
151,553
151,707
151,383
152,469
152,385
153,461
153,706
153,510
154,621
154,426
154,390
154,343
155,463
155,312
155,428
156,270
156,236
157,191
157,460
157,463
157,624
158,238
158,461
158,578
159,160
159,545
159,415
159,425
160,462
160,618
160,459
161,537
161,542
162,504
162,615
162,200
163,289
163,240
163,532
163,692
164,206
164,374
164,580
165,617
165,581
165,246
165,285
166,606
166,247
166,650
166,293
167,488
167,451
168,487
168,368
168,328
169,286
169,685
169,248
170,609
170,531
170,203
170,645
171,492
171,177
171,442
171,568
172,295
172,611
172,371
172,403
173,325
173,408
173,646
173,649
174,404
174,291
174,692
175,653
175,259
175,568
176,691
176,602
177,180
177,645
178,522
178,562
178,400
179,523
179,636
179,559
179,259
180,215
180,564
180,220
181,514
181,267
181,222
182,300
182,400
182,560
183,265
183,436
183,561
183,563
184,556
184,475
184,678
185,189
