10001,134,2046.9252022538797
10001,135,1332.174649960317
10001,136,1313.018748139823
10001,137,2008.9738997917873
10001,176,2142.816770616123
10001,483,1585.2817437616343
10001,484,1186.2615195789047
10001,485,1638.5259068443868
10002,16,1474.740697404579
10002,17,1217.3924848219285
10002,18,1776.9177187274242
10002,323,2150.1430530090634
10002,362,1436.8645579937574
10002,363,1278.1163256739794
10002,364,1892.2677049453314
10003,95,2067.0487982529876
10003,96,1364.0819025323638
10003,97,1345.490011213211
10003,98,2029.7211864866563
10003,136,2091.4400071970995
10003,442,1591.1845713607963
10003,443,1181.5215157243965
10003,444,1625.9273177407167
10004,117,2069.6590416279378
10004,118,2133.2545955608666
10004,156,1619.4550376904906
10004,157,1319.0507431654655
10004,158,1796.1469208151063
10004,462,1889.0675403161017
10004,463,2051.293241235119
10004,502,1564.1708118133292
10004,503,1489.2794276762406
10004,504,2081.8283302085842
10005,17,1633.3807246057934
10005,18,1374.3929229761577
10005,19,1861.954917191693
10005,322,1884.963709958019
10005,323,2045.9106452780043
10005,361,1585.5680847643207
10005,362,1498.627176582197
10005,363,2083.3173451161647
10005,697,2049.652878862942
10005,698,2126.4333050057608
10006,1,1737.1420735833378
10006,2,1193.530048056032
10006,3,1487.6414545953223
10006,376,1891.6010060932442
10006,377,1269.327921729798
10006,378,1417.453825602491
10006,379,2181.7616068594816
10007,55,2103.9808039916584
10007,94,2059.940347938183
10007,95,1334.934414638706
10007,96,1298.4368664394065
10007,97,1988.5144854915543
10007,404,1945.9281033044574
10007,405,1878.6995014539295
10007,443,1616.2519987518888
10007,444,1263.1665810300415
10007,445,1719.8736892183604
10008,96,2114.9418451342435
10008,134,2136.0904028971645
10008,135,1388.1234096851008
10008,136,1285.2396507824242
10008,137,1934.2527629495648
10008,443,1949.9871133793536
10008,444,1940.8567408248741
10008,483,1587.9592269889745
10008,484,1302.466100579815
10008,485,1802.1423977376965
10009,243,1684.0614327162007
10009,244,1730.2757394045268
10009,282,1784.6034695129606
10009,283,1542.889322371081
10009,284,1983.8425119666106
10009,615,2181.163687949921
10009,616,1817.744762102543
10009,617,2043.4357716280433
10009,656,1537.568705494329
10009,657,1462.5447173355424
10009,658,2065.380304660728
10010,43,1706.7880742258481
10010,44,1261.266696466736
10010,45,1627.0912764362506
10010,84,1927.5881485516074
10010,85,1881.5233161516555
10010,414,2124.6565042004167
